"ap_payoff","av_payoff","block","category","condition","correct","counterbalance","dim0","dim1","dim2","dim3","fullinfo","imagenum","physdim0","physdim1","physdim2","physdim3","response","reward","score_post","score_pre","stimnum","swapdim0","swapdim1","swapdim2","swapdim3","test","trial","uniqueid","exclude"
-5,0,1,0,"full_info","True",3,1,0,0,0,"True",15,2,1,3,0,0,0,8,8,1,0,1,1,1,"False",27,97,0
1,0,1,1,"full_info","True",3,0,0,1,1,"True",2,2,1,3,0,1,1,9,8,12,0,1,1,1,"False",28,97,0
1,0,1,1,"full_info","True",3,0,0,0,1,"True",10,2,1,3,0,1,1,10,9,8,0,1,1,1,"False",29,97,0
1,0,1,1,"full_info","True",3,1,1,1,1,"True",4,2,1,3,0,1,1,11,10,15,0,1,1,1,"False",30,97,0
-5,0,1,0,"full_info","True",3,1,1,0,0,"True",13,2,1,3,0,0,0,11,11,3,0,1,1,1,"False",31,97,0
-5,0,2,0,"full_info","True",3,0,1,0,0,"True",9,2,1,3,0,0,0,11,11,2,0,1,1,1,"False",32,97,0
-5,0,2,0,"full_info","True",3,1,1,0,0,"True",13,2,1,3,0,0,0,11,11,3,0,1,1,1,"False",33,97,0
1,0,2,1,"full_info","True",3,1,0,1,1,"True",6,2,1,3,0,1,1,12,11,13,0,1,1,1,"False",34,97,0
1,0,2,1,"full_info","True",3,1,1,0,1,"True",12,2,1,3,0,1,1,13,12,11,0,1,1,1,"False",35,97,0
1,0,2,1,"full_info","True",3,1,0,0,1,"True",14,2,1,3,0,1,1,14,13,9,0,1,1,1,"False",36,97,0
1,0,2,1,"full_info","True",3,1,0,1,0,"True",7,2,1,3,0,1,1,15,14,5,0,1,1,1,"False",37,97,0
1,0,2,1,"full_info","True",3,1,0,1,0,"True",7,2,1,3,0,1,1,16,15,5,0,1,1,1,"False",38,97,0
1,0,2,1,"full_info","True",3,0,1,1,1,"True",0,2,1,3,0,1,1,17,16,14,0,1,1,1,"False",39,97,0
-5,0,2,0,"full_info","True",3,1,0,0,0,"True",15,2,1,3,0,0,0,17,17,1,0,1,1,1,"False",40,97,0
1,0,2,1,"full_info","True",3,1,0,0,1,"True",14,2,1,3,0,1,1,18,17,9,0,1,1,1,"False",41,97,0
-5,0,2,0,"full_info","True",3,0,1,0,0,"True",9,2,1,3,0,0,0,18,18,2,0,1,1,1,"False",42,97,0
1,0,2,1,"full_info","True",3,0,1,1,0,"True",1,2,1,3,0,1,1,19,18,6,0,1,1,1,"False",43,97,0
1,0,2,1,"full_info","True",3,1,1,0,1,"True",12,2,1,3,0,1,1,20,19,11,0,1,1,1,"False",44,97,0
1,0,2,1,"full_info","True",3,1,1,1,0,"True",5,2,1,3,0,1,1,21,20,7,0,1,1,1,"False",45,97,0
1,0,2,1,"full_info","True",3,0,1,1,0,"True",1,2,1,3,0,1,1,22,21,6,0,1,1,1,"False",46,97,0
1,0,2,1,"full_info","True",3,0,0,1,1,"True",2,2,1,3,0,1,1,23,22,12,0,1,1,1,"False",47,97,0
1,0,3,1,"full_info","True",3,0,0,1,1,"True",2,2,1,3,0,1,1,24,23,12,0,1,1,1,"False",48,97,0
1,0,3,1,"full_info","True",3,0,1,0,1,"True",8,2,1,3,0,1,1,25,24,10,0,1,1,1,"False",49,97,0
1,0,3,1,"full_info","True",3,0,1,1,1,"True",0,2,1,3,0,1,1,26,25,14,0,1,1,1,"False",50,97,0
-5,0,3,0,"full_info","True",3,0,0,0,0,"True",11,2,1,3,0,0,0,26,26,0,0,1,1,1,"False",51,97,0
-5,0,3,0,"full_info","True",3,1,1,0,0,"True",13,2,1,3,0,0,0,26,26,3,0,1,1,1,"False",52,97,0
1,0,3,1,"full_info","True",3,1,1,1,0,"True",5,2,1,3,0,1,1,27,26,7,0,1,1,1,"False",53,97,0
1,0,3,1,"full_info","True",3,1,1,1,1,"True",4,2,1,3,0,1,1,28,27,15,0,1,1,1,"False",54,97,0
1,0,3,1,"full_info","True",3,1,0,0,1,"True",14,2,1,3,0,1,1,29,28,9,0,1,1,1,"False",55,97,0
1,0,3,1,"full_info","True",3,1,1,1,1,"True",4,2,1,3,0,1,1,30,29,15,0,1,1,1,"False",56,97,0
1,0,3,1,"full_info","True",3,1,0,0,1,"True",14,2,1,3,0,1,1,31,30,9,0,1,1,1,"False",57,97,0
1,0,3,1,"full_info","True",3,0,1,1,1,"True",0,2,1,3,0,1,1,32,31,14,0,1,1,1,"False",58,97,0
-5,0,3,0,"full_info","True",3,0,1,0,0,"True",9,2,1,3,0,0,0,32,32,2,0,1,1,1,"False",59,97,0
1,0,3,1,"full_info","True",3,0,1,0,1,"True",8,2,1,3,0,1,1,33,32,10,0,1,1,1,"False",60,97,0
-5,0,3,0,"full_info","True",3,0,0,0,0,"True",11,2,1,3,0,0,0,33,33,0,0,1,1,1,"False",61,97,0
1,0,3,1,"full_info","True",3,1,1,1,1,"True",4,2,1,3,0,1,1,34,33,15,0,1,1,1,"False",62,97,0
1,0,3,1,"full_info","True",3,1,1,0,1,"True",12,2,1,3,0,1,1,35,34,11,0,1,1,1,"False",63,97,0
-5,0,4,0,"full_info","True",3,0,1,0,0,"True",9,2,1,3,0,0,0,35,35,2,0,1,1,1,"True",64,97,0
1,0,4,1,"full_info","True",3,0,1,0,1,"True",8,2,1,3,0,1,1,36,35,10,0,1,1,1,"True",65,97,0
1,0,4,1,"full_info","True",3,0,1,1,1,"True",0,2,1,3,0,1,1,37,36,14,0,1,1,1,"True",66,97,0
1,0,4,1,"full_info","True",3,1,0,0,1,"True",14,2,1,3,0,1,1,38,37,9,0,1,1,1,"True",67,97,0
1,0,4,1,"full_info","True",3,1,0,1,1,"True",6,2,1,3,0,1,1,39,38,13,0,1,1,1,"True",68,97,0
-5,0,4,0,"full_info","True",3,0,0,0,0,"True",11,2,1,3,0,0,0,39,39,0,0,1,1,1,"True",69,97,0
1,0,4,1,"full_info","True",3,0,0,0,1,"True",10,2,1,3,0,1,1,40,39,8,0,1,1,1,"True",70,97,0
1,0,4,1,"full_info","True",3,1,1,1,1,"True",4,2,1,3,0,1,1,41,40,15,0,1,1,1,"True",71,97,0
1,0,4,1,"full_info","True",3,1,1,0,1,"True",12,2,1,3,0,1,1,42,41,11,0,1,1,1,"True",72,97,0
-5,0,4,0,"full_info","True",3,1,1,0,0,"True",13,2,1,3,0,0,0,42,42,3,0,1,1,1,"True",73,97,0
-5,0,4,0,"full_info","True",3,1,0,0,0,"True",15,2,1,3,0,0,0,42,42,1,0,1,1,1,"True",74,97,0
1,0,4,1,"full_info","True",3,1,0,1,0,"True",7,2,1,3,0,1,1,43,42,5,0,1,1,1,"True",75,97,0
1,0,4,1,"full_info","True",3,0,0,1,1,"True",2,2,1,3,0,1,1,44,43,12,0,1,1,1,"True",76,97,0
1,0,4,1,"full_info","True",3,0,1,1,0,"True",1,2,1,3,0,1,1,45,44,6,0,1,1,1,"True",77,97,0
1,0,4,1,"full_info","True",3,0,0,1,0,"True",3,2,1,3,0,1,1,46,45,4,0,1,1,1,"True",78,97,0
1,0,4,1,"full_info","True",3,1,1,1,0,"True",5,2,1,3,0,1,1,47,46,7,0,1,1,1,"True",79,97,0
1,0,5,1,"full_info","True",3,0,0,1,1,"True",2,2,1,3,0,1,1,48,47,12,0,1,1,1,"True",80,97,0
1,0,5,1,"full_info","True",3,1,1,1,1,"True",4,2,1,3,0,1,1,49,48,15,0,1,1,1,"True",81,97,0
1,0,5,1,"full_info","True",3,1,1,1,0,"True",5,2,1,3,0,1,1,50,49,7,0,1,1,1,"True",82,97,0
1,0,5,1,"full_info","True",3,0,1,0,1,"True",8,2,1,3,0,1,1,51,50,10,0,1,1,1,"True",83,97,0
1,0,5,1,"full_info","True",3,0,0,0,1,"True",10,2,1,3,0,1,1,52,51,8,0,1,1,1,"True",84,97,0
1,0,5,1,"full_info","True",3,0,1,1,0,"True",1,2,1,3,0,1,1,53,52,6,0,1,1,1,"True",85,97,0
-5,0,5,0,"full_info","True",3,1,1,0,0,"True",13,2,1,3,0,0,0,53,53,3,0,1,1,1,"True",86,97,0
-5,0,5,0,"full_info","True",3,0,0,0,0,"True",11,2,1,3,0,0,0,53,53,0,0,1,1,1,"True",87,97,0
1,0,5,1,"full_info","True",3,1,0,1,0,"True",7,2,1,3,0,1,1,54,53,5,0,1,1,1,"True",88,97,0
-5,0,5,0,"full_info","True",3,1,0,0,0,"True",15,2,1,3,0,0,0,54,54,1,0,1,1,1,"True",89,97,0
1,0,5,1,"full_info","True",3,1,0,0,1,"True",14,2,1,3,0,1,1,55,54,9,0,1,1,1,"True",90,97,0
-5,0,5,0,"full_info","True",3,0,1,0,0,"True",9,2,1,3,0,0,0,55,55,2,0,1,1,1,"True",91,97,0
1,0,5,1,"full_info","True",3,1,1,0,1,"True",12,2,1,3,0,1,1,56,55,11,0,1,1,1,"True",92,97,0
1,0,5,1,"full_info","True",3,0,0,1,0,"True",3,2,1,3,0,1,1,57,56,4,0,1,1,1,"True",93,97,0
1,0,5,1,"full_info","True",3,1,0,1,1,"True",6,2,1,3,0,1,1,58,57,13,0,1,1,1,"True",94,97,0
1,0,5,1,"full_info","True",3,0,1,1,1,"True",0,2,1,3,0,1,1,59,58,14,0,1,1,1,"True",95,97,0
1,0,0,1,"full_info","True",4,1,0,0,1,"True",13,3,1,2,0,1,1,1,0,9,0,0,1,0,"False",0,87,0
-5,0,0,0,"full_info","False",4,0,1,0,0,"True",6,3,1,2,0,1,-5,-4,1,2,0,0,1,0,"False",1,87,0
1,0,0,1,"full_info","True",4,1,0,0,1,"True",13,3,1,2,0,1,1,-3,-4,9,0,0,1,0,"False",2,87,0
-5,0,0,0,"full_info","False",4,0,0,0,0,"True",4,3,1,2,0,1,-5,-8,-3,0,0,0,1,0,"False",3,87,0
1,0,0,1,"full_info","True",4,0,1,1,1,"True",3,3,1,2,0,1,1,-7,-8,14,0,0,1,0,"False",4,87,0
1,0,0,1,"full_info","True",4,0,0,0,1,"True",5,3,1,2,0,1,1,-6,-7,8,0,0,1,0,"False",5,87,0
1,0,0,1,"full_info","True",4,1,0,1,1,"True",9,3,1,2,0,1,1,-5,-6,13,0,0,1,0,"False",6,87,0
1,0,0,1,"full_info","True",4,0,1,1,1,"True",3,3,1,2,0,1,1,-4,-5,14,0,0,1,0,"False",7,87,0
1,0,0,1,"full_info","True",4,0,1,1,0,"True",2,3,1,2,0,1,1,-3,-4,6,0,0,1,0,"False",8,87,0
1,0,0,1,"full_info","True",4,1,1,1,1,"True",11,3,1,2,0,1,1,-2,-3,15,0,0,1,0,"False",9,87,0
1,0,0,1,"full_info","True",4,1,1,0,1,"True",15,3,1,2,0,1,1,-1,-2,11,0,0,1,0,"False",10,87,0
1,0,0,1,"full_info","True",4,0,1,1,1,"True",3,3,1,2,0,1,1,0,-1,14,0,0,1,0,"False",11,87,0
1,0,0,1,"full_info","True",4,1,1,1,0,"True",10,3,1,2,0,1,1,1,0,7,0,0,1,0,"False",12,87,0
-5,0,0,0,"full_info","False",4,1,0,0,0,"True",12,3,1,2,0,1,-5,-4,1,1,0,0,1,0,"False",13,87,0
-5,0,0,0,"full_info","True",4,1,0,0,0,"True",12,3,1,2,0,0,0,-4,-4,1,0,0,1,0,"False",14,87,0
1,0,0,1,"full_info","False",4,0,1,0,1,"True",7,3,1,2,0,0,0,-4,-4,10,0,0,1,0,"False",15,87,0
1,0,1,1,"full_info","True",4,1,0,1,1,"True",9,3,1,2,0,1,1,-3,-4,13,0,0,1,0,"False",16,87,0
1,0,1,1,"full_info","True",4,1,0,1,1,"True",9,3,1,2,0,1,1,-2,-3,13,0,0,1,0,"False",17,87,0
1,0,1,1,"full_info","True",4,1,1,0,1,"True",15,3,1,2,0,1,1,-1,-2,11,0,0,1,0,"False",18,87,0
1,0,1,1,"full_info","True",4,0,1,1,1,"True",3,3,1,2,0,1,1,0,-1,14,0,0,1,0,"False",19,87,0
-5,0,1,0,"full_info","True",4,0,1,0,0,"True",6,3,1,2,0,0,0,0,0,2,0,0,1,0,"False",20,87,0
-5,0,1,0,"full_info","False",4,1,1,0,0,"True",14,3,1,2,0,1,-5,-5,0,3,0,0,1,0,"False",21,87,0
1,0,1,1,"full_info","True",4,0,0,1,1,"True",1,3,1,2,0,1,1,-4,-5,12,0,0,1,0,"False",22,87,0
1,0,1,1,"full_info","True",4,1,1,0,1,"True",15,3,1,2,0,1,1,-3,-4,11,0,0,1,0,"False",23,87,0
1,0,1,1,"full_info","True",4,0,1,1,0,"True",2,3,1,2,0,1,1,-2,-3,6,0,0,1,0,"False",24,87,0
1,0,1,1,"full_info","True",4,0,0,1,0,"True",0,3,1,2,0,1,1,-1,-2,4,0,0,1,0,"False",25,87,0
1,0,1,1,"full_info","True",4,0,0,1,1,"True",1,3,1,2,0,1,1,0,-1,12,0,0,1,0,"False",26,87,0
1,0,1,1,"full_info","True",4,0,0,1,1,"True",1,3,1,2,0,1,1,1,0,12,0,0,1,0,"False",27,87,0
-5,0,1,0,"full_info","True",4,0,0,0,0,"True",4,3,1,2,0,0,0,1,1,0,0,0,1,0,"False",28,87,0
-5,0,1,0,"full_info","True",4,0,1,0,0,"True",6,3,1,2,0,0,0,1,1,2,0,0,1,0,"False",29,87,0
1,0,1,1,"full_info","True",4,0,1,0,1,"True",7,3,1,2,0,1,1,2,1,10,0,0,1,0,"False",30,87,0
1,0,1,1,"full_info","True",4,0,1,0,1,"True",7,3,1,2,0,1,1,3,2,10,0,0,1,0,"False",31,87,0
-5,0,2,0,"full_info","False",4,1,1,0,0,"True",14,3,1,2,0,1,-5,-2,3,3,0,0,1,0,"False",32,87,0
-5,0,2,0,"full_info","False",4,0,0,0,0,"True",4,3,1,2,0,1,-5,-7,-2,0,0,0,1,0,"False",33,87,0
1,0,2,1,"full_info","True",4,1,1,1,1,"True",11,3,1,2,0,1,1,-6,-7,15,0,0,1,0,"False",34,87,0
1,0,2,1,"full_info","True",4,0,0,0,1,"True",5,3,1,2,0,1,1,-5,-6,8,0,0,1,0,"False",35,87,0
1,0,2,1,"full_info","True",4,1,1,1,1,"True",11,3,1,2,0,1,1,-4,-5,15,0,0,1,0,"False",36,87,0
1,0,2,1,"full_info","True",4,0,0,1,0,"True",0,3,1,2,0,1,1,-3,-4,4,0,0,1,0,"False",37,87,0
1,0,2,1,"full_info","True",4,0,1,0,1,"True",7,3,1,2,0,1,1,-2,-3,10,0,0,1,0,"False",38,87,0
1,0,2,1,"full_info","True",4,1,1,1,1,"True",11,3,1,2,0,1,1,-1,-2,15,0,0,1,0,"False",39,87,0
-5,0,2,0,"full_info","True",4,0,1,0,0,"True",6,3,1,2,0,0,0,-1,-1,2,0,0,1,0,"False",40,87,0
1,0,2,1,"full_info","True",4,1,0,1,0,"True",8,3,1,2,0,1,1,0,-1,5,0,0,1,0,"False",41,87,0
1,0,2,1,"full_info","True",4,0,0,1,0,"True",0,3,1,2,0,1,1,1,0,4,0,0,1,0,"False",42,87,0
-5,0,2,0,"full_info","False",4,0,0,0,0,"True",4,3,1,2,0,1,-5,-4,1,0,0,0,1,0,"False",43,87,0
1,0,2,1,"full_info","True",4,1,0,1,1,"True",9,3,1,2,0,1,1,-3,-4,13,0,0,1,0,"False",44,87,0
1,0,2,1,"full_info","True",4,0,0,1,0,"True",0,3,1,2,0,1,1,-2,-3,4,0,0,1,0,"False",45,87,0
1,0,2,1,"full_info","True",4,0,0,1,1,"True",1,3,1,2,0,1,1,-1,-2,12,0,0,1,0,"False",46,87,0
1,0,2,1,"full_info","True",4,1,1,1,0,"True",10,3,1,2,0,1,1,0,-1,7,0,0,1,0,"False",47,87,0
-5,0,3,0,"full_info","True",4,1,1,0,0,"True",14,3,1,2,0,0,0,0,0,3,0,0,1,0,"False",48,87,0
1,0,3,1,"full_info","True",4,1,0,0,1,"True",13,3,1,2,0,1,1,1,0,9,0,0,1,0,"False",49,87,0
-5,0,3,0,"full_info","True",4,1,0,0,0,"True",12,3,1,2,0,0,0,1,1,1,0,0,1,0,"False",50,87,0
1,0,3,1,"full_info","True",4,0,0,0,1,"True",5,3,1,2,0,1,1,2,1,8,0,0,1,0,"False",51,87,0
1,0,3,1,"full_info","True",4,1,1,1,0,"True",10,3,1,2,0,1,1,3,2,7,0,0,1,0,"False",52,87,0
1,0,3,1,"full_info","True",4,1,0,0,1,"True",13,3,1,2,0,1,1,4,3,9,0,0,1,0,"False",53,87,0
1,0,3,1,"full_info","True",4,0,1,1,0,"True",2,3,1,2,0,1,1,5,4,6,0,0,1,0,"False",54,87,0
1,0,3,1,"full_info","True",4,0,1,1,0,"True",2,3,1,2,0,1,1,6,5,6,0,0,1,0,"False",55,87,0
-5,0,3,0,"full_info","True",4,1,0,0,0,"True",12,3,1,2,0,0,0,6,6,1,0,0,1,0,"False",56,87,0
1,0,3,1,"full_info","True",4,0,0,0,1,"True",5,3,1,2,0,1,1,7,6,8,0,0,1,0,"False",57,87,0
1,0,3,1,"full_info","True",4,1,0,1,0,"True",8,3,1,2,0,1,1,8,7,5,0,0,1,0,"False",58,87,0
1,0,3,1,"full_info","True",4,1,1,0,1,"True",15,3,1,2,0,1,1,9,8,11,0,0,1,0,"False",59,87,0
1,0,3,1,"full_info","True",4,1,0,1,0,"True",8,3,1,2,0,1,1,10,9,5,0,0,1,0,"False",60,87,0
1,0,3,1,"full_info","True",4,1,1,1,0,"True",10,3,1,2,0,1,1,11,10,7,0,0,1,0,"False",61,87,0
1,0,3,1,"full_info","True",4,1,0,1,0,"True",8,3,1,2,0,1,1,12,11,5,0,0,1,0,"False",62,87,0
-5,0,3,0,"full_info","True",4,1,1,0,0,"True",14,3,1,2,0,0,0,12,12,3,0,0,1,0,"False",63,87,0
1,0,4,1,"full_info","True",4,1,1,1,1,"True",11,3,1,2,0,1,1,13,12,15,0,0,1,0,"True",64,87,0
1,0,4,1,"full_info","True",4,1,0,0,1,"True",13,3,1,2,0,1,1,14,13,9,0,0,1,0,"True",65,87,0
1,0,4,1,"full_info","True",4,1,0,1,0,"True",8,3,1,2,0,1,1,15,14,5,0,0,1,0,"True",66,87,0
1,0,4,1,"full_info","True",4,0,0,1,0,"True",0,3,1,2,0,1,1,16,15,4,0,0,1,0,"True",67,87,0
-5,0,4,0,"full_info","True",4,1,1,0,0,"True",14,3,1,2,0,0,0,16,16,3,0,0,1,0,"True",68,87,0
1,0,4,1,"full_info","True",4,0,1,0,1,"True",7,3,1,2,0,1,1,17,16,10,0,0,1,0,"True",69,87,0
-5,0,4,0,"full_info","True",4,0,1,0,0,"True",6,3,1,2,0,0,0,17,17,2,0,0,1,0,"True",70,87,0
1,0,4,1,"full_info","True",4,0,1,1,0,"True",2,3,1,2,0,1,1,18,17,6,0,0,1,0,"True",71,87,0
-5,0,4,0,"full_info","True",4,0,0,0,0,"True",4,3,1,2,0,0,0,18,18,0,0,0,1,0,"True",72,87,0
1,0,4,1,"full_info","True",4,1,1,0,1,"True",15,3,1,2,0,1,1,19,18,11,0,0,1,0,"True",73,87,0
-5,0,4,0,"full_info","True",4,1,0,0,0,"True",12,3,1,2,0,0,0,19,19,1,0,0,1,0,"True",74,87,0
1,0,4,1,"full_info","True",4,1,1,1,0,"True",10,3,1,2,0,1,1,20,19,7,0,0,1,0,"True",75,87,0
1,0,4,1,"full_info","True",4,0,0,1,1,"True",1,3,1,2,0,1,1,21,20,12,0,0,1,0,"True",76,87,0
1,0,4,1,"full_info","True",4,0,1,1,1,"True",3,3,1,2,0,1,1,22,21,14,0,0,1,0,"True",77,87,0
1,0,4,1,"full_info","True",4,1,0,1,1,"True",9,3,1,2,0,1,1,23,22,13,0,0,1,0,"True",78,87,0
1,0,4,1,"full_info","True",4,0,0,0,1,"True",5,3,1,2,0,1,1,24,23,8,0,0,1,0,"True",79,87,0
1,0,5,1,"full_info","True",4,0,0,0,1,"True",5,3,1,2,0,1,1,25,24,8,0,0,1,0,"True",80,87,0
1,0,5,1,"full_info","True",4,0,0,1,1,"True",1,3,1,2,0,1,1,26,25,12,0,0,1,0,"True",81,87,0
-5,0,5,0,"full_info","True",4,1,0,0,0,"True",12,3,1,2,0,0,0,26,26,1,0,0,1,0,"True",82,87,0
1,0,5,1,"full_info","True",4,1,0,1,0,"True",8,3,1,2,0,1,1,27,26,5,0,0,1,0,"True",83,87,0
1,0,5,1,"full_info","True",4,0,1,1,1,"True",3,3,1,2,0,1,1,28,27,14,0,0,1,0,"True",84,87,0
1,0,5,1,"full_info","True",4,0,1,0,1,"True",7,3,1,2,0,1,1,29,28,10,0,0,1,0,"True",85,87,0
1,0,5,1,"full_info","True",4,1,1,1,1,"True",11,3,1,2,0,1,1,30,29,15,0,0,1,0,"True",86,87,0
-5,0,5,0,"full_info","True",4,0,0,0,0,"True",4,3,1,2,0,0,0,30,30,0,0,0,1,0,"True",87,87,0
-5,0,5,0,"full_info","True",4,0,1,0,0,"True",6,3,1,2,0,0,0,30,30,2,0,0,1,0,"True",88,87,0
1,0,5,1,"full_info","True",4,0,0,1,0,"True",0,3,1,2,0,1,1,31,30,4,0,0,1,0,"True",89,87,0
1,0,5,1,"full_info","True",4,1,0,1,1,"True",9,3,1,2,0,1,1,32,31,13,0,0,1,0,"True",90,87,0
1,0,5,1,"full_info","True",4,1,1,1,0,"True",10,3,1,2,0,1,1,33,32,7,0,0,1,0,"True",91,87,0
1,0,5,1,"full_info","True",4,0,1,1,0,"True",2,3,1,2,0,1,1,34,33,6,0,0,1,0,"True",92,87,0
-5,0,5,0,"full_info","True",4,1,1,0,0,"True",14,3,1,2,0,0,0,34,34,3,0,0,1,0,"True",93,87,0
1,0,5,1,"full_info","True",4,1,0,0,1,"True",13,3,1,2,0,1,1,35,34,9,0,0,1,0,"True",94,87,0
1,0,5,1,"full_info","True",4,1,1,0,1,"True",15,3,1,2,0,1,1,36,35,11,0,0,1,0,"True",95,87,0
1,0,0,1,"full_info","False",1,0,1,1,1,"True",15,2,0,1,3,0,0,0,0,14,1,0,0,0,"False",0,95,1
1,0,0,1,"full_info","True",1,1,0,0,1,"True",8,2,0,1,3,1,1,1,0,9,1,0,0,0,"False",1,95,1
-5,0,0,0,"full_info","True",1,1,0,0,0,"True",0,2,0,1,3,0,0,1,1,1,1,0,0,0,"False",2,95,1
1,0,0,1,"full_info","True",1,0,1,1,0,"True",7,2,0,1,3,1,1,2,1,6,1,0,0,0,"False",3,95,1
1,0,0,1,"full_info","True",1,0,1,1,1,"True",15,2,0,1,3,1,1,3,2,14,1,0,0,0,"False",4,95,1
1,0,0,1,"full_info","True",1,1,0,1,1,"True",10,2,0,1,3,1,1,4,3,13,1,0,0,0,"False",5,95,1
-5,0,0,0,"full_info","True",1,1,0,0,0,"True",0,2,0,1,3,0,0,4,4,1,1,0,0,0,"False",6,95,1
1,0,0,1,"full_info","True",1,1,0,0,1,"True",8,2,0,1,3,1,1,5,4,9,1,0,0,0,"False",7,95,1
1,0,0,1,"full_info","False",1,1,1,1,0,"True",3,2,0,1,3,0,0,5,5,7,1,0,0,0,"False",8,95,1
-5,0,0,0,"full_info","True",1,1,1,0,0,"True",1,2,0,1,3,0,0,5,5,3,1,0,0,0,"False",9,95,1
1,0,0,1,"full_info","False",1,0,0,1,0,"True",6,2,0,1,3,0,0,5,5,4,1,0,0,0,"False",10,95,1
1,0,0,1,"full_info","True",1,0,1,1,1,"True",15,2,0,1,3,1,1,6,5,14,1,0,0,0,"False",11,95,1
1,0,0,1,"full_info","True",1,0,0,0,1,"True",12,2,0,1,3,1,1,7,6,8,1,0,0,0,"False",12,95,1
-5,0,0,0,"full_info","True",1,1,0,0,0,"True",0,2,0,1,3,0,0,7,7,1,1,0,0,0,"False",13,95,1
1,0,0,1,"full_info","True",1,0,1,0,1,"True",13,2,0,1,3,1,1,8,7,10,1,0,0,0,"False",14,95,1
1,0,0,1,"full_info","True",1,1,1,0,1,"True",9,2,0,1,3,1,1,9,8,11,1,0,0,0,"False",15,95,1
-5,0,1,0,"full_info","False",1,0,1,0,0,"True",5,2,0,1,3,1,-5,4,9,2,1,0,0,0,"False",16,95,1
1,0,1,1,"full_info","False",1,1,1,1,0,"True",3,2,0,1,3,0,0,4,4,7,1,0,0,0,"False",17,95,1
1,0,1,1,"full_info","False",1,1,0,1,0,"True",2,2,0,1,3,0,0,4,4,5,1,0,0,0,"False",18,95,1
1,0,1,1,"full_info","False",1,1,1,1,0,"True",3,2,0,1,3,0,0,4,4,7,1,0,0,0,"False",19,95,1
-5,0,1,0,"full_info","False",1,0,1,0,0,"True",5,2,0,1,3,1,-5,-1,4,2,1,0,0,0,"False",20,95,1
1,0,1,1,"full_info","True",1,1,1,0,1,"True",9,2,0,1,3,1,1,0,-1,11,1,0,0,0,"False",21,95,1
1,0,1,1,"full_info","True",1,1,1,1,1,"True",11,2,0,1,3,1,1,1,0,15,1,0,0,0,"False",22,95,1
1,0,1,1,"full_info","True",1,0,0,1,1,"True",14,2,0,1,3,1,1,2,1,12,1,0,0,0,"False",23,95,1
1,0,1,1,"full_info","False",1,0,1,1,0,"True",7,2,0,1,3,0,0,2,2,6,1,0,0,0,"False",24,95,1
1,0,1,1,"full_info","True",1,1,1,0,1,"True",9,2,0,1,3,1,1,3,2,11,1,0,0,0,"False",25,95,1
1,0,1,1,"full_info","True",1,0,0,1,1,"True",14,2,0,1,3,1,1,4,3,12,1,0,0,0,"False",26,95,1
1,0,1,1,"full_info","False",1,1,1,1,0,"True",3,2,0,1,3,0,0,4,4,7,1,0,0,0,"False",27,95,1
1,0,1,1,"full_info","False",1,1,0,1,0,"True",2,2,0,1,3,0,0,4,4,5,1,0,0,0,"False",28,95,1
-5,0,1,0,"full_info","True",1,1,1,0,0,"True",1,2,0,1,3,0,0,4,4,3,1,0,0,0,"False",29,95,1
-5,0,1,0,"full_info","True",1,1,1,0,0,"True",1,2,0,1,3,0,0,4,4,3,1,0,0,0,"False",30,95,1
1,0,1,1,"full_info","True",1,0,0,1,0,"True",6,2,0,1,3,1,1,5,4,4,1,0,0,0,"False",31,95,1
-5,0,2,0,"full_info","True",1,0,0,0,0,"True",4,2,0,1,3,0,0,5,5,0,1,0,0,0,"False",32,95,1
-5,0,2,0,"full_info","True",1,0,0,0,0,"True",4,2,0,1,3,0,0,5,5,0,1,0,0,0,"False",33,95,1
1,0,2,1,"full_info","True",1,1,0,1,1,"True",10,2,0,1,3,1,1,6,5,13,1,0,0,0,"False",34,95,1
1,0,2,1,"full_info","False",1,0,1,1,0,"True",7,2,0,1,3,0,0,6,6,6,1,0,0,0,"False",35,95,1
1,0,2,1,"full_info","True",1,1,0,1,1,"True",10,2,0,1,3,1,1,7,6,13,1,0,0,0,"False",36,95,1
1,0,2,1,"full_info","False",1,0,0,1,0,"True",6,2,0,1,3,0,0,7,7,4,1,0,0,0,"False",37,95,1
1,0,2,1,"full_info","True",1,1,1,1,1,"True",11,2,0,1,3,1,1,8,7,15,1,0,0,0,"False",38,95,1
1,0,2,1,"full_info","True",1,1,1,1,1,"True",11,2,0,1,3,1,1,9,8,15,1,0,0,0,"False",39,95,1
1,0,2,1,"full_info","False",1,0,1,1,0,"True",7,2,0,1,3,0,0,9,9,6,1,0,0,0,"False",40,95,1
1,0,2,1,"full_info","True",1,0,0,0,1,"True",12,2,0,1,3,1,1,10,9,8,1,0,0,0,"False",41,95,1
1,0,2,1,"full_info","True",1,0,0,1,1,"True",14,2,0,1,3,1,1,11,10,12,1,0,0,0,"False",42,95,1
-5,0,2,0,"full_info","True",1,1,0,0,0,"True",0,2,0,1,3,0,0,11,11,1,1,0,0,0,"False",43,95,1
1,0,2,1,"full_info","False",1,0,1,0,1,"True",13,2,0,1,3,0,0,11,11,10,1,0,0,0,"False",44,95,1
1,0,2,1,"full_info","True",1,1,1,1,1,"True",11,2,0,1,3,1,1,12,11,15,1,0,0,0,"False",45,95,1
